privacy_clause,security_clause,termination_clause,liability_clause,country_risk,penalty_amount,document_length,risk_score,risk_level
1,1,1,1,0.15364745288766013,906126.4103695132,3848,42.645865345429364,Medium
1,0,1,1,0.2240206676112021,467670.5579948327,7053,54.349568766433585,High
1,1,0,1,0.6965456220661786,53926.21600155179,11332,56.28584470164237,High
1,1,1,0,0.26965093409728214,595785.683425769,11910,42.012795027721126,Medium
1,1,0,1,0.16994086058660096,234768.38375644872,6326,43.16217542173967,Medium
1,1,1,1,0.8893920773052985,176658.40367196084,17461,50.33945537191334,High
1,0,1,0,0.1608953560541556,566763.889850685,16947,61.3026950599468,High
0,0,1,1,0.34414857904734264,356382.39483784686,9056,67.60550647619766,High
1,0,1,1,0.42843029239854435,730378.576846482,7060,58.00984713301983,High
0,1,0,1,0.4761399855903964,591251.0553287654,13405,60.18324916260289,High
1,1,1,1,0.36130992582048616,829341.2737213951,16524,38.835534142730246,Medium
1,1,1,1,0.9125384993991307,58385.86367001863,8054,41.609829914236315,Medium
1,1,1,0,0.6586252211762547,234919.04472516346,13606,59.15437465341943,High
1,1,1,1,0.3594946492227026,566989.6840258079,4196,41.61441631583241,Medium
1,0,0,1,0.35771971953761994,880428.2324454652,1712,67.9538930199356,High
1,0,1,1,0.5029524991847476,813431.6728132175,13580,58.39374433635247,High
1,0,0,1,0.03366320416963331,679531.3389356283,6897,53.192174759287106,High
1,0,0,1,0.9266428388329596,574072.0353745617,18427,79.68065689011858,Critical
1,0,1,1,0.22330937771404225,631459.2370024467,8421,58.99725901424351,High
0,1,0,1,0.6975925656888866,213607.75211584114,6130,63.39785271389711,High
1,0,1,1,0.7777227470057301,595193.1875192075,19670,63.8452320971474,High
1,1,1,1,0.8273830151873094,493761.58927850536,19953,54.907014085951204,High
1,1,1,1,0.1656423098675096,384434.4810365732,3340,34.87518414702926,Medium
1,1,1,1,0.5366930697557386,887730.5170890341,16757,49.305899314324755,Medium
1,1,0,1,0.08367436213987012,829415.7247470807,6582,51.580622983211725,High
1,1,1,1,0.8047923453135554,76735.65975131824,14527,44.49267973044857,Medium
1,1,1,1,0.48645153395839047,985729.4415763114,10202,48.088813999377095,Medium
1,1,1,0,0.15848905892347775,229984.2029725967,8403,36.53642882287791,Medium
1,0,1,1,0.7186789456080637,215339.38734190294,7865,60.911766474316344,High
1,0,1,0,0.33116984875197786,943816.246316724,18154,68.75627026287727,High
1,1,0,1,0.11450660376010757,444802.4279686684,5371,33.58400505996403,Medium
0,1,1,0,0.4610738249936476,805364.7035937043,3758,71.29671683669541,High
1,1,0,1,0.23524659870971476,288202.2790239239,8824,38.462483967589655,Medium
1,1,0,1,0.9502218357374423,873171.116055797,5440,65.30968631885636,High
0,1,1,0,0.3613616578067773,832304.7653714514,14994,76.26963287247247,Critical
0,0,1,1,0.5724529051465,519478.67161662085,3689,74.93043124323607,High
1,1,1,0,0.9483609984570618,705055.9598527452,4129,71.47419746539626,High
1,1,0,1,0.3937211865679606,964028.1610084138,13161,58.1754662839211,High
0,1,1,1,0.3581268737759554,452045.43992746284,15239,43.91110258476807,Medium
1,1,1,1,0.16240564039327599,494204.8746702704,9747,32.89717195514247,Medium
0,1,1,1,0.9383035645657652,722803.7521738161,10836,75.40209471830326,Critical
1,1,1,1,0.8007447783462386,386426.5606564118,1382,50.9230147072015,High
1,0,1,0,0.2210109890218921,961229.7246807171,11126,72.58600743714591,High
1,1,1,1,0.3326744277483319,40435.76988641273,5415,32.47458090766968,Medium
1,1,1,1,0.9149117780819513,403377.89579103625,12542,55.24457930560688,High
0,1,1,1,0.537279595807825,713851.0670401622,2732,67.5255237775776,High
0,1,1,1,0.5563342866058799,429380.62582156446,3505,56.26959139969572,High
1,1,1,1,0.6481444819513794,259248.6093036883,18091,44.44674271341019,Medium
1,1,0,1,0.7621638179077981,413454.1575577879,2417,58.49687797674189,High
0,1,1,1,0.9392855456643299,881516.7976046999,3279,68.6624192847852,High
1,1,1,1,0.802225073470025,547007.2525407679,10741,55.154080276121995,High
1,1,1,1,0.9345491984640214,335110.1928283332,13888,48.96702178876261,Medium
1,1,1,1,0.8206097581522359,671522.9841762342,3542,52.07176932807703,High
1,1,1,1,0.04643406061466637,611845.0609240545,4050,21.509320273190454,Low
0,1,1,1,0.11753462053694197,560446.8153931982,15710,48.228449695193824,Medium
1,1,0,1,0.884892925646334,391157.27074518113,18369,59.9950513012154,High
1,1,1,1,0.027696449045257032,72200.30762114926,4994,21.161933188786023,Low
0,1,1,1,0.7941746488199306,620731.4951125918,12600,69.39523085115809,High
1,1,0,1,0.8498437319035123,419788.76341099746,1562,57.188102031284934,High
1,1,1,0,0.4154645620824524,428764.0882540144,5141,44.37628440528634,Medium
1,1,1,1,0.35485475282321977,234080.43462996552,9433,35.00332864783764,Medium
1,1,1,1,0.19440421911804961,249420.00041374145,14901,30.27126583416893,Medium
1,0,0,1,0.04891887166236297,787461.3052384857,18336,65.6088988372806,High
1,1,1,1,0.7453829563109936,479364.79543613753,18260,50.65256690180305,High
1,0,1,1,0.07372708444738663,109297.90920764649,17266,46.018688685644925,Medium
1,0,1,1,0.9446696280089208,45850.96489336649,566,56.38788887469895,High
1,0,0,1,0.2967434627750619,224715.46727884174,13287,63.444042929191426,High
1,1,0,1,0.7942443175942318,487441.7857876052,10613,61.6974009869254,High
1,1,1,1,0.0596826510368107,617250.0936750199,1935,34.6222949259091,Medium
1,1,1,1,0.536278684651872,143678.77072690515,2153,34.17288221159695,Medium
1,1,1,1,0.349099537090549,433859.0464100369,14801,38.33788517191601,Medium
1,1,1,1,0.03000110517813681,72552.18277255449,7324,23.17969974241825,Low
0,0,0,1,0.6557993544091716,37725.88802255672,10324,77.71452009125466,Critical
0,1,1,1,0.9431627209084948,863347.9393044844,8752,71.01583773803189,High
1,1,1,1,0.010752767203065727,658334.2196370383,12737,28.45317634276475,Medium
0,1,1,1,0.2704369261802404,781093.7854216248,6693,52.018844492665195,High
1,1,1,1,0.7036057426975649,181877.42641141624,4096,40.61290611632562,Medium
0,1,1,0,0.8712537240416298,322157.68322009017,5815,68.52823961873709,High
1,1,0,1,0.19077917350007811,443791.3032121129,9990,48.47831303042076,Medium
1,1,1,1,0.07071678453876884,658034.3447735858,19147,42.07548957650912,Medium
1,1,1,1,0.008641400337070837,534843.7677624569,12604,28.623043886736724,Medium
1,0,1,1,0.2152064216561842,551457.2479013859,11264,55.09305473086258,High
0,0,1,0,0.07131729205424753,156942.84877953102,17057,68.0165801061102,High
1,1,1,1,0.35938208910259795,474787.0159688281,18337,36.22938574079108,Medium
1,0,1,1,0.44012577495384686,823798.288064416,11621,64.52079297263269,High
1,1,1,1,0.4799238058822062,509460.852384919,11345,47.98685569868135,Medium
1,1,1,1,0.1423293102446076,199741.8089988966,1107,26.12263647525122,Medium
1,1,1,1,0.4639880488265895,413397.1897670152,14803,44.45039151812555,Medium
1,1,1,1,0.009051641755863038,754808.6349183259,8661,21.813454989108543,Low
0,1,0,1,0.23942108812204566,134992.41955846886,19724,54.496983714581745,High
1,1,1,0,0.3690860493093199,580463.3850563925,19723,57.16819346182274,High
1,1,0,0,0.1183515759435666,965314.7182530848,7545,65.95690483948697,High
0,1,1,1,0.8140045973173174,380301.90978973557,11927,64.40952520565106,High
1,1,1,1,0.20121239230815413,43641.243165105756,18301,28.524222105057266,Medium
1,1,0,1,0.7548897116462678,633104.0040197357,13191,63.70602783564716,High
1,1,1,1,0.4738930394558275,47103.51533905166,3608,34.1424207421096,Medium
0,0,1,1,0.4797430931451644,191605.66435788185,15970,66.50179257004756,High
1,1,1,1,0.6451943361056267,48397.27615268763,9179,32.323766501706686,Medium
0,1,0,1,0.04427771163299876,170650.61283539317,18204,51.36059282604345,High
0,1,1,1,0.07875934000014284,854932.2173728403,16724,55.46794643985106,High
1,1,1,0,0.3268434897725141,734851.3176858348,596,50.72081835908455,High
1,1,1,1,0.4168225005017222,341852.63880886487,16307,45.698904126890014,Medium
1,1,0,1,0.4299407971948197,897137.8215476427,5636,58.96884922475186,High
1,1,1,1,0.676887130825468,665182.2157346288,6166,43.5204045076297,Medium
0,1,1,0,0.0007050118361522362,447746.5956870837,9115,53.11191365818073,High
0,1,1,0,0.9591050920796886,68332.88123388315,15238,67.91470268734953,High
1,1,0,1,0.17448741097694487,730721.3685096763,18735,47.30299031653845,Medium
1,0,1,1,0.24863167630523675,375526.12553923926,9122,41.615681216422914,Medium
1,1,1,1,0.9056271845251634,302829.0042445556,2417,51.18011758779612,High
1,1,0,1,0.005491400869552243,288273.01338443544,13685,37.26597752188522,Medium
1,1,1,1,0.9913060815589539,7709.225944427245,3257,52.84505226752948,High
1,0,1,1,0.03595733562710335,742645.2028017461,18351,45.640067416530584,Medium
1,1,0,1,0.12054551949355963,145310.33701727836,16129,34.75524648808516,Medium
1,1,0,1,0.24010671254888816,520644.83886425727,18518,47.945575415211124,Medium
1,1,1,1,0.4387216401129074,16081.402004222478,625,28.175894457751816,Medium
0,1,1,1,0.5184515337155923,627883.2879253083,851,54.58245677620739,High
0,0,1,1,0.10471847116866473,369492.3487447586,9059,57.39865399555151,High
1,1,0,1,0.07367389862102891,630747.451365221,15934,46.45948034398952,Medium
1,1,0,1,0.03185903640576804,89894.94701611545,949,31.861280621550197,Medium
1,0,1,1,0.25675070067420314,266333.84597812704,7672,45.97162242100091,Medium
1,0,1,1,0.9215329735952424,110306.79297291224,3568,54.4176280316523,High
1,1,0,0,0.3898425188879031,646070.7779196502,13969,62.053737996961466,High
1,1,1,1,0.7640073920945493,108553.49587781061,17119,38.90826862232094,Medium
1,1,1,0,0.19018819453895075,617102.2115335584,8156,49.077728323535084,Medium
1,1,1,1,0.06467922572660423,134690.47098283406,7363,30.38138609769533,Medium
1,0,1,1,0.5542797884836628,943354.6055832922,1292,61.47124942704328,High
1,1,0,1,0.8220924003705019,416380.677404767,2878,46.92025543001138,Medium
1,1,0,1,0.898459916663545,126590.07957608016,11060,53.61554756476612,High
0,1,1,1,0.5462046035351009,41810.45039687703,6356,48.14461339089974,Medium
1,1,1,1,0.294032284031031,329422.55385233555,4852,35.99881400070828,Medium
1,1,1,1,0.10951174523726082,891386.4242828995,19307,38.53351094340884,Medium
1,1,0,1,0.6678228542386297,143815.16194070698,13986,58.753914515743745,High
0,1,1,1,0.2804368171180852,790832.0675378833,2876,44.90075653735215,Medium
1,1,1,0,0.8439624244481976,417371.8285436849,5902,54.6021949627468,High
1,0,1,1,0.605121118453288,802927.8507387348,11033,68.50018866759287,High
0,1,1,0,0.8588785633547259,874291.3488488117,5316,83.85588382375235,Critical
1,1,1,1,0.5666530100051513,997817.5576073487,16511,56.69596992489398,High
1,1,0,1,0.7717423627044433,68197.47663361253,1077,50.65688131032859,High
1,1,1,0,0.29430515091109866,796301.2607256729,5819,56.5443130598824,High
1,1,1,1,0.5030587903825815,69688.88374819927,11796,39.932005064398496,Medium
1,1,1,1,0.01940637290290992,314792.71177899605,10223,25.90176448200034,Medium
1,1,1,1,0.6078317433235556,646232.254641178,3270,45.24338605165853,Medium
1,1,1,1,0.5337393475604532,447288.43501185457,14087,36.62043241736614,Medium
1,1,1,1,0.7552823224302032,565256.8752687258,3653,50.843475728692184,High
1,1,0,1,0.7289559654860657,966192.1209265437,6251,61.21286571391231,High
1,0,1,0,0.6276170018349079,818656.7582160166,5370,79.02178498835492,Critical
1,1,1,1,0.05668541362086732,363669.5571807976,11516,30.89367102671449,Medium
0,0,1,1,0.9030097072610772,599944.6347982857,18976,85.754722601585,Critical
1,0,0,1,0.018019190907296867,48483.02803708993,9317,52.636053350922964,High
1,1,1,0,0.8032676604225611,452898.2371410113,12276,61.039587440870335,High
1,1,0,1,0.47934635126746983,608396.5353933347,10711,58.12248197309707,High
1,1,1,0,0.8179935628896298,714717.1293399639,14560,64.46980661084842,High
1,1,1,1,0.46506987371269193,901517.2887801466,18753,54.64735705308925,High
1,1,1,1,0.646937805071814,283058.2335272822,14632,47.52431187085435,Medium
1,1,0,1,0.36326550578199623,902170.4334723899,14872,52.78265118860707,High
1,1,1,0,0.7436787361363288,661518.5160652784,11783,64.2131666103673,High
0,1,1,1,0.25417617511449775,77645.72228043742,12114,34.510592275965436,Medium
1,1,1,1,0.7193559118751524,380332.8839314609,2490,43.26486681801949,Medium
1,1,1,1,0.19338265107721497,476595.11873850046,3179,27.45138458076973,Medium
1,1,1,1,0.7221676836727254,352487.26576025493,13852,47.33399966354625,Medium
1,1,1,1,0.29367130524216745,115939.67012145712,15769,39.31565826251881,Medium
1,1,1,1,0.2786317720487361,551584.5627877078,8991,50.30711925980814,High
1,1,1,1,0.8114939374786067,131753.4295911358,17118,49.6334027942639,Medium
1,1,1,1,0.8136926366900664,915027.2064226053,8578,57.70468539187638,High
1,1,1,1,0.6914023695253565,865253.0608079607,13668,51.91654877154963,High
0,1,1,1,0.9239086307574367,475215.6586921956,16278,63.34067046804528,High
1,1,1,1,0.15619369334506727,67748.64609948128,17988,26.200504128409158,Medium
1,0,1,1,0.26932132021310407,552205.4096792042,10766,50.10714361106171,High
0,0,1,1,0.29401408662010176,592236.7109577352,13832,73.68340603194899,High
1,1,1,1,0.3052863374010121,888422.7995167068,6939,31.722581124497104,Medium
1,1,1,1,0.32803198388430366,67517.51703030684,1257,29.678896390296632,Medium
1,1,1,0,0.6970091771193366,692104.7728110984,12319,64.67575413064688,High
1,1,1,1,0.270758143325339,562804.8915025998,3743,42.17294204804141,Medium
1,1,1,0,0.28592215485048145,174774.53367580366,6484,39.43268543165974,Medium
1,1,1,1,0.5704145835159514,121733.44767773498,17263,39.272302305588546,Medium
1,1,1,1,0.1933588550642822,693950.8305337273,13519,40.664525288751975,Medium
1,1,1,1,0.36488750654712254,339820.878308973,15355,34.954958907491324,Medium
0,1,1,1,0.05794038861610584,999939.6960457185,4405,52.291171546291096,High
1,1,1,0,0.952547108063007,894003.1595160182,9578,69.66312495279047,High
1,1,0,1,0.31730767709823626,565717.4733058386,16024,47.21019461511906,Medium
1,1,1,1,0.8500421335810859,641731.5857430282,11649,59.2562022266329,High
1,1,0,1,0.5299455940699983,158886.5626379833,11157,53.27467431488717,High
0,1,1,1,0.22821215728770217,894004.7006381829,19304,61.66014724882886,High
1,1,0,1,0.19342757400289878,458933.7743446161,7775,42.48470728624944,Medium
1,1,1,1,0.6949607448830142,521353.9996263046,1516,47.19866057053793,Medium
1,1,0,1,0.9648688076336419,873129.0861226325,1839,69.72447011384509,High
1,1,1,1,0.1830697205291727,6250.329484427164,11224,34.58735658803565,Medium
1,1,1,1,0.11542121669674532,494346.60067929816,10376,23.5700259769149,Low
1,1,1,1,0.3870993454099304,626766.6529279496,8910,36.62171587486327,Medium
1,1,0,1,0.39381054694527584,159310.0045498532,10213,44.118140831698376,Medium
1,1,0,1,0.8062529736919526,68300.40352693679,1328,52.291683221155424,High
1,1,1,1,0.4688892944829556,534934.1367016743,12984,38.1359928025211,Medium
1,1,1,0,0.06246118835230863,547529.0575293452,8517,44.58686979414553,Medium
0,1,1,0,0.9206676917076997,330250.5059765087,14761,73.69563376740955,High
0,1,1,1,0.3731878935505788,882231.2770327821,4077,47.15042312482246,Medium
0,1,1,1,0.6685317304942029,301084.58648140536,19542,57.71686845231823,High
0,1,0,0,0.6674882715551651,516479.4746557643,17552,88.53224859299947,Critical
1,1,1,1,0.056342078572621745,186715.03898548213,5305,25.57092429006007,Medium
1,1,1,1,0.0036046591572902464,11160.305481343725,12877,15.922907261904083,Low
1,0,1,1,0.08803702834417704,426027.85369692685,13509,48.072990417633406,Medium
0,1,1,0,0.9565311329651273,526948.3732651988,12689,88.35829043056009,Critical
1,1,1,1,0.7939929490436125,764679.8563250744,3557,54.59026950715077,High
0,1,1,1,0.13201227672541005,448772.0242978946,14537,53.192916831688365,High
1,1,1,0,0.6148698648988196,278732.17975567543,6933,54.23681186839391,High
0,1,1,0,0.6119737505092919,604236.6718076924,1642,74.13480852552006,High
1,1,1,1,0.0005590939029246345,381175.1711500826,12394,25.880054518673216,Medium
1,1,1,0,0.4290642684911974,233424.72377336165,8740,47.27806151477858,Medium
0,1,0,0,0.711775470601778,910347.9863908715,15359,87.80604845467204,Critical
1,0,1,1,0.18679284711737176,536690.7931453944,6793,49.26629827437525,Medium
0,1,0,1,0.850903831994703,200477.27100150436,12232,68.9248935991941,High
1,1,1,1,0.6603048940993314,670911.3342740095,811,39.93777084462135,Medium
1,1,1,1,0.006924297064552443,803077.6139328917,13452,33.9906875639614,Medium
1,1,1,0,0.8549141801113586,758533.7554774303,12213,64.36701277537954,High
1,1,1,1,0.01940002952160247,599537.4110403011,8686,29.158883580865375,Medium
1,1,0,1,0.8879288041598556,519621.6343307234,8041,66.07222112040473,High
1,1,1,0,0.3337188575698672,777323.6830635568,14485,56.15087102399432,High
1,1,1,0,0.6986502552219784,708122.2041118675,12152,62.393479210172615,High
1,1,1,1,0.7874309687117402,571477.1182390831,9476,53.97315200858633,High
1,1,1,0,0.2812688199572738,657720.5647570939,13428,51.388777578249204,High
1,1,1,1,0.3564368334069763,168625.84446866158,961,34.89076541598359,Medium
1,1,1,1,0.5095417433223326,19933.53820796162,19336,38.413008110302655,Medium
1,1,1,1,0.5826915317979084,931136.1027591025,17913,52.49834284314471,High
1,1,1,1,0.2920419060771723,935284.6951926699,7486,42.07188149684812,Medium
1,1,1,1,0.9923953688452658,787970.7809806516,6682,58.3536723145189,High
1,1,1,1,0.7370046732222719,372304.2025055172,17543,52.52247814605002,High
1,0,1,1,0.27415200982002885,150750.69629968263,7495,44.26810206307778,Medium
0,1,1,0,0.6404321912676806,357332.1210573407,8297,70.25037564702063,High
0,1,1,1,0.43537120114261485,726233.4667567839,5660,58.816881835632586,High
1,1,1,1,0.8603288915450646,335199.9651704516,11882,51.13829113806591,High
1,0,1,1,0.32895007077682004,795912.9430734417,2125,51.72264067179482,High
0,1,0,1,0.18785398815324372,673013.3045103212,13110,63.85230790743153,High
1,1,1,1,0.04613625878503691,629979.6116129294,15641,33.336063263921076,Medium
1,0,1,1,0.9843092318677807,930236.8466583351,3609,72.47280212859977,High
1,0,0,0,0.35922167361379975,893416.2901871824,5903,85.92779734324117,Critical
1,1,1,0,0.2205184684022531,711665.4668625873,18158,46.55057341321799,Medium
0,0,1,1,0.4917684734274935,199247.53335108282,7421,69.2000513970141,High
1,1,1,1,0.2916393220448822,938924.2247211221,14427,41.4245171107506,Medium
1,1,0,1,0.23290003432343376,227122.45156693255,11107,37.84848050931097,Medium
1,1,0,1,0.6163845001992265,372583.1553144776,7738,52.08497051415155,High
0,0,1,1,0.07484840741361876,826781.1753687598,714,70.94290100783697,High
0,1,1,1,0.5089929496331433,208657.10777187342,10578,53.74056826771068,High
1,1,1,1,0.3874313013446866,638603.2401202153,6895,44.50227128776694,Medium
1,0,1,1,0.5325292987476488,457836.38033139275,6370,51.91356886491229,High
1,1,1,0,0.32044062313889543,624033.308932908,8601,51.66206824361196,High
0,1,1,1,0.5703209209248111,958050.7709877613,8581,65.6779833126563,High
0,1,1,1,0.08181854437458436,808364.2789021222,6627,42.07828472219913,Medium
1,1,0,1,0.3761589561093618,295822.6360691727,17572,51.21621901088236,High
1,1,1,1,0.23749860824613556,57274.26679115688,7684,25.20263611450192,Medium
1,0,1,1,0.4380897132551471,967044.3328809967,18282,69.48895471270181,High
1,1,0,1,0.3983361069397916,585172.4264656749,16090,48.8215415324314,Medium
1,1,0,1,0.6311836617166914,173105.1394107006,2409,53.495916240728846,High
1,1,1,1,0.6287577281595401,627108.6749766923,18728,51.79653641499809,High
1,1,1,1,0.41336474742866736,42216.455206495084,18927,43.948455326508345,Medium
1,1,1,0,0.18162315699654563,187521.9981342371,14713,46.09974202243322,Medium
1,1,0,1,0.5819136486070244,632630.420392364,4277,54.819843213716524,High
1,1,1,1,0.9665153699888054,402477.3130892852,5240,56.81808339787609,High
1,0,1,1,0.18544272438823617,325091.7271676893,5493,44.82008192987795,Medium
1,1,1,0,0.06905917896461522,655494.6499121675,12886,40.82917351534322,Medium
1,1,1,1,0.26456118549202656,866403.5167932606,9592,38.96507724146142,Medium
1,0,0,1,0.41292033473426015,678591.0992759778,15250,67.94653682191641,High
1,1,1,1,0.30618842182011763,463440.4406067763,11844,40.673728413675164,Medium
0,1,1,1,0.8347097094826742,658863.8310786097,2226,66.03388138057056,High
1,0,1,1,0.49302767248707813,695652.2157414049,2510,60.02134681430465,High
0,1,1,1,0.24612788165929822,775050.6202321902,19154,58.172468773582615,High
1,1,1,1,0.9501990568959998,307048.38368953794,15590,53.96950856964747,High
1,1,0,1,0.12506281972124988,114433.69926843194,14143,36.49605129277491,Medium
1,1,0,1,0.12291144187804359,681880.0602125695,19046,44.705148435615996,Medium
1,1,1,1,0.2452848592095742,121084.77499915949,2988,28.2689013997491,Medium
1,1,1,1,0.07677212165325042,462014.6221149012,11451,34.366250199861206,Medium
1,1,0,1,0.751652684629813,230701.63306177006,6486,53.21990439613125,High
0,1,1,1,0.31281083417663824,332071.0431875004,11114,48.763769761949455,Medium
1,1,0,1,0.7298379919063374,470624.6076256273,18911,59.91338822383919,High
0,1,1,1,0.7627374676970475,896176.6327145277,5362,66.90820959935377,High
0,1,1,1,0.2375185507486287,680423.6984715025,7031,55.44021133437787,High
1,1,1,0,0.5183636387374841,171636.69460273857,1457,47.218930435391265,Medium
1,1,0,0,0.519592176221145,879447.4319295096,9608,74.07322019611799,High
1,1,0,0,0.8713644123370684,500543.0048288844,4447,73.38920274745843,High
0,1,1,0,0.02563085000313603,204253.9859521706,14914,51.83558429681433,High
1,1,1,0,0.3168003436488117,527438.1699995048,9173,46.82318844296127,Medium
0,1,1,1,0.8824893803470213,190925.67295778517,7305,55.36427002599351,High
1,0,1,1,0.23680322271664744,367325.1021807581,15028,51.05530833675661,High
0,1,1,0,0.13687998974645432,805523.8533849821,17145,65.59087847069063,High
1,1,1,0,0.5761390949505701,658615.5430065449,7238,56.95878782398947,High
1,1,1,1,0.305876761931008,477941.9463733873,4467,33.623087163661005,Medium
0,1,1,1,0.46729449326979833,226439.34130916488,18813,54.45711146856476,High
0,1,1,1,0.8200127656447366,282169.41159517126,12225,58.280192255494796,High
1,1,1,0,0.5206969750830628,978236.4094497954,16412,67.02479716949873,High
1,0,1,1,0.515889782660372,342936.76300665253,11923,55.33343629570572,High
1,1,0,1,0.2781826756953911,616127.5506537431,2998,43.97323689100175,Medium
0,1,1,1,0.7928655644774464,499748.1876071035,6182,66.03488606366463,High
0,0,1,0,0.7398146240479344,23104.087623388226,1633,79.75145311588597,Critical
0,1,1,1,0.23412051465857975,944674.7954051167,579,45.12096305131508,Medium
1,1,0,1,0.3200045197121383,87929.2618977856,8184,50.15001729533661,High
1,0,1,1,0.7886281929915411,658707.7440912462,5421,68.54560785575838,High
1,1,1,1,0.35771780182508994,811024.2560911302,6532,47.47011535035716,Medium
0,1,0,1,0.40355961589309886,748734.692867722,11213,65.76244963631149,High
1,0,1,1,0.36441227125565245,809250.3175572137,14435,62.04983067698469,High
0,1,1,1,0.16163252651784366,739720.0205006823,2609,49.26463677129875,Medium
1,0,1,1,0.34089653508290796,445572.1669570187,6768,53.70805149467999,High
1,1,0,1,0.8029353031038082,896274.5920411516,6151,63.20643339181513,High
1,1,1,1,0.49107535437708927,912441.088808055,14774,55.19535272620932,High
1,1,1,0,0.45821748327596956,436954.8778800576,5987,52.50091107454838,High
1,1,1,1,0.15635117627582973,484776.34964783833,14245,34.52675801586465,Medium
1,1,1,1,0.17756983853052843,485646.3969510424,12602,35.124124142279,Medium
1,1,0,1,0.04295016435011911,278902.8193024484,11346,36.38528915720332,Medium
0,1,1,1,0.013955531523223708,114936.62431098739,17142,39.42705842121363,Medium
1,1,1,1,0.48801403807288213,261979.5229073535,5153,43.803343189283304,Medium
1,1,0,1,0.40923235521296497,844103.8084596678,6468,49.36325093754944,Medium
1,1,1,1,0.27537757181157285,543056.227870116,15896,43.24551800867451,Medium
1,1,1,1,0.990046540351415,850198.1487204682,17967,58.28531830620556,High
0,1,1,1,0.3979961956545057,745161.9374905865,8630,55.80213442967504,High
1,0,1,0,0.788846899131616,348614.51459753845,9123,76.3142332134679,Critical
0,1,1,1,0.21054559333155676,185312.50044356362,11153,43.893395745695216,Medium
1,1,1,1,0.24704120860874967,567219.8123117873,10324,37.250768548683304,Medium
1,0,1,1,0.5683913671847434,935856.7056275669,1310,60.57174829515611,High
1,1,1,1,0.004028269702193499,839415.2067741369,6781,36.58548687877824,Medium
1,1,1,1,0.017425461908900042,763835.4925969762,12090,30.48783192279263,Medium
1,1,1,1,0.14221872114952816,764174.0817909777,11715,39.081503110945285,Medium
1,0,1,0,0.22312104103096309,527753.2954010325,8531,68.13028812625775,High
1,1,1,1,0.5278495157997718,169526.36876009387,17909,46.322297590104284,Medium
1,0,1,1,0.6862294308161264,285544.56047083996,13622,65.52563920327319,High
1,0,0,1,0.31187866398802566,577892.8387831677,3797,56.70464285451883,High
1,1,0,1,0.23907093600378415,316353.42494711425,7906,44.18245053276912,Medium
1,1,1,1,0.8228111784933211,781566.7590268928,8865,59.266909061168214,High
1,1,0,1,0.1627769846806758,373216.7611406906,13815,45.784295237710516,Medium
1,1,0,1,0.6783265550578801,113896.47969220328,16251,46.11314942665112,Medium
1,1,1,1,0.9313305164158708,782544.3530332724,15972,53.83957601125806,High
1,0,1,1,0.23221091024274054,698130.1832729022,7769,54.11030303422173,High
0,1,0,1,0.08696536551614964,253156.85345530015,3064,54.1031580240217,High
1,1,1,1,0.9797588940160105,981115.2297065908,9293,63.82608299232101,High
1,1,1,1,0.27077379612125163,403189.5236056656,15972,36.67443724049926,Medium
0,1,1,1,0.27566320906000485,680460.6735046052,1603,50.81332139715614,High
1,1,1,0,0.48377229133799704,910448.4402649874,18540,58.25566432537369,High
1,1,1,1,0.23105765904614617,155996.58831427232,11181,31.637842375000833,Medium
1,1,1,1,0.9928723554335691,879021.7906706559,17290,71.60078487907089,High
1,1,1,1,0.042965885869543974,703912.8644489462,9604,39.845354809163794,Medium
1,0,1,1,0.45147307893230826,167562.77395576314,3855,51.77589552485082,High
0,1,0,1,0.5483467350630002,664512.1820614361,3367,73.6675778533826,High
1,1,1,1,0.466950857947249,874575.6177448458,9261,52.28630204964299,High
0,1,1,1,0.5205229728628701,799015.40798413,7137,65.50986027143128,High
1,1,1,1,0.9875791442170644,760606.9725158155,9282,61.26994787974847,High
1,1,1,1,0.8769015838701242,161336.1483332597,3316,47.824416929418234,Medium
1,1,0,0,0.3084436792961116,190624.11052574357,11092,51.26220548938153,High
0,0,1,1,0.551477049190772,547716.4549850208,15932,80.98955177153395,Critical
0,1,1,1,0.00031101252880083585,580146.0166513664,3204,48.5256207769274,Medium
1,1,1,1,0.40956900137371866,943624.0636185352,5058,42.383224908165346,Medium
0,1,1,1,0.1638742228619684,468681.3346565555,2954,43.039676871153965,Medium
1,0,1,1,0.7113605907756597,302502.60726137203,2129,55.483895472140425,High
1,1,1,1,0.22108957763361148,190772.91123062157,19051,38.414125288576415,Medium
1,1,1,0,0.7488956455116084,54170.95587590992,19632,54.724586546735914,High
1,1,1,1,0.31315983398007285,68653.57443083132,10633,29.72839760974167,Medium
1,0,0,1,0.9258286213113759,574166.9263780136,1716,79.36679148680578,Critical
1,0,1,1,0.4454166017013462,176261.95808281042,3596,48.51124992974555,Medium
1,1,1,1,0.8395177196738491,851617.0954008324,1421,51.34101106386518,High
1,1,0,1,0.6281660030390132,596471.819791414,17400,50.12098047884767,High
1,1,0,1,0.9773982149034702,864886.557852245,19713,77.58406457846671,Critical
0,0,1,1,0.7427227507120846,427461.8322595025,19388,78.50658711725914,Critical
1,0,0,1,0.7277033223113857,595776.995001736,18369,81.11382252199199,Critical
1,0,1,1,0.2648659824493186,525428.3031424191,7282,49.68957032954017,Medium
